iteration,scale_type,d_value
402,Coded (1-5),0.8346963388019768
402,True Scale,0.5594016095514268
403,Coded (1-5),0.7762823358288801
403,True Scale,0.49109557070208953
404,Coded (1-5),1.138422010685877
404,True Scale,0.9888063876576715
405,Coded (1-5),0.848706261182022
405,True Scale,0.6714994350803688
406,Coded (1-5),0.6082820133034345
406,True Scale,0.35336036303244683
407,Coded (1-5),0.755595108511089
407,True Scale,0.5685153292594138
408,Coded (1-5),1.005850481963193
408,True Scale,0.8237737386388573
409,Coded (1-5),0.9056525046751114
409,True Scale,0.7866161858952027
410,Coded (1-5),0.802860285237329
410,True Scale,0.5556322046078068
411,Coded (1-5),0.5719895082831494
411,True Scale,0.5641558824819974
412,Coded (1-5),0.8908350994144189
412,True Scale,0.6112362514067886
413,Coded (1-5),1.0108821600641298
413,True Scale,0.9318077194371319
414,Coded (1-5),0.7560598768146245
414,True Scale,0.5687165264929052
415,Coded (1-5),0.9593334379139739
415,True Scale,0.8578979619702105
416,Coded (1-5),1.009728561085661
416,True Scale,0.736297626123656
417,Coded (1-5),1.0671533444726917
417,True Scale,0.7909370663197631
418,Coded (1-5),0.9363119532450596
418,True Scale,0.6223819147497351
419,Coded (1-5),1.0992470191472936
419,True Scale,0.780053761722072
420,Coded (1-5),0.6644209744074789
420,True Scale,0.5604103126384475
421,Coded (1-5),0.8781456584161194
421,True Scale,0.5992637372904328
422,Coded (1-5),0.6880389204740914
422,True Scale,0.6161087903979734
423,Coded (1-5),0.815009829138118
423,True Scale,0.6306680652331405
424,Coded (1-5),1.126092794246609
424,True Scale,0.7782045355927553
425,Coded (1-5),0.818130514913224
425,True Scale,0.7094507487713881
426,Coded (1-5),1.0367133726676019
426,True Scale,0.7472583764122198
427,Coded (1-5),0.8147543296894337
427,True Scale,0.6968530996281115
428,Coded (1-5),0.4942983695977248
428,True Scale,0.40489941576746985
429,Coded (1-5),0.6995399872358715
429,True Scale,0.40469711165148076
430,Coded (1-5),0.8042661269712912
430,True Scale,0.5130199513448496
431,Coded (1-5),0.9391564230032647
431,True Scale,0.74521952393288
432,Coded (1-5),1.021601521661864
432,True Scale,0.7730231971029791
433,Coded (1-5),0.8611130952321207
433,True Scale,0.6663176249013814
434,Coded (1-5),0.963263810988149
434,True Scale,0.7198393037740435
435,Coded (1-5),0.8761118015390995
435,True Scale,0.6617621810970634
436,Coded (1-5),0.9148389221906976
436,True Scale,0.8238327291684572
437,Coded (1-5),0.7738700415492439
437,True Scale,0.45347490456940315
438,Coded (1-5),0.9485177530344704
438,True Scale,0.8818274556721988
439,Coded (1-5),0.8090552764245266
439,True Scale,0.5690471754917898
440,Coded (1-5),0.9314125651815705
440,True Scale,0.6201968169678946
441,Coded (1-5),0.7042962997703569
441,True Scale,0.49292184911434445
442,Coded (1-5),0.5609251022466952
442,True Scale,0.42701822151901664
443,Coded (1-5),0.6607118937403106
443,True Scale,0.47078548794246083
444,Coded (1-5),0.6953266466007483
444,True Scale,0.521235643859716
445,Coded (1-5),0.9066745030048435
445,True Scale,0.6749304233707509
446,Coded (1-5),0.8180262579418981
446,True Scale,0.5682914997459954
447,Coded (1-5),0.6059994058283459
447,True Scale,0.4695715244751652
448,Coded (1-5),0.8250736705810282
448,True Scale,0.5095554468674706
449,Coded (1-5),1.1894108469026412
449,True Scale,0.7584139768070428
450,Coded (1-5),0.7285563865999024
450,True Scale,0.5030175210362772
451,Coded (1-5),0.7420296155459521
451,True Scale,0.5050798135270566
452,Coded (1-5),1.0589391587692412
452,True Scale,0.7735386521741167
453,Coded (1-5),0.6219428108457286
453,True Scale,0.48674789037282634
454,Coded (1-5),0.8703744384220237
454,True Scale,0.5467529582453508
455,Coded (1-5),0.7658418482381525
455,True Scale,0.5620697673680678
456,Coded (1-5),1.0103277217782354
456,True Scale,0.8470621975886746
457,Coded (1-5),0.7577691419519996
457,True Scale,0.46247610282875157
458,Coded (1-5),0.8950957158903217
458,True Scale,0.6483082470022526
459,Coded (1-5),0.573256989357734
459,True Scale,0.4251808618700845
460,Coded (1-5),0.8459139993501572
460,True Scale,0.6795971491837862
461,Coded (1-5),0.904320859206299
461,True Scale,0.6432418672867517
462,Coded (1-5),0.9598923765454918
462,True Scale,0.7397055847753929
463,Coded (1-5),0.7267481127483304
463,True Scale,0.5704521483248349
464,Coded (1-5),0.8567685402942665
464,True Scale,0.7449329858554367
465,Coded (1-5),0.8473907823903771
465,True Scale,0.6178618866511063
466,Coded (1-5),0.5640229036866953
466,True Scale,0.41481195119248193
467,Coded (1-5),0.8112458625011102
467,True Scale,0.5453859282385382
468,Coded (1-5),1.208891062221555
468,True Scale,0.9497374263657914
469,Coded (1-5),1.0257701141528923
469,True Scale,0.8253460935591279
470,Coded (1-5),0.8369989752900112
470,True Scale,0.6176553915651803
471,Coded (1-5),0.9586121867587708
471,True Scale,0.7123712571335455
472,Coded (1-5),0.9409155068838916
472,True Scale,0.6156693789022963
473,Coded (1-5),0.695719755260535
473,True Scale,0.5661488550657875
474,Coded (1-5),0.9254812108326804
474,True Scale,0.747927972113909
475,Coded (1-5),0.9684370157337876
475,True Scale,0.7294333679423625
476,Coded (1-5),0.9516001214316306
476,True Scale,0.6686795596306728
477,Coded (1-5),0.7528870872865222
477,True Scale,0.4820071873779117
478,Coded (1-5),0.8694474325228003
478,True Scale,0.6288136255435829
479,Coded (1-5),0.8948654152588315
479,True Scale,0.6629704745098054
480,Coded (1-5),0.9170990073374256
480,True Scale,0.7546114921244063
481,Coded (1-5),0.8218375612177111
481,True Scale,0.6697160726162276
482,Coded (1-5),0.5488190627345164
482,True Scale,0.24216766528213501
483,Coded (1-5),0.9956351732842718
483,True Scale,0.6228948875700191
484,Coded (1-5),0.9401754371025062
484,True Scale,0.5840309212043691
485,Coded (1-5),0.83507604600121
485,True Scale,0.5682679746319266
486,Coded (1-5),0.8274406871337917
486,True Scale,0.616809697600743
487,Coded (1-5),1.132195864730691
487,True Scale,0.8438380138261873
488,Coded (1-5),0.7724005241990048
488,True Scale,0.5316538297335077
489,Coded (1-5),0.7980113157696765
489,True Scale,0.6141430988867012
490,Coded (1-5),0.8844350822153418
490,True Scale,0.7335272651069877
491,Coded (1-5),0.9478479407826341
491,True Scale,0.7585874325853728
492,Coded (1-5),1.0643185867277025
492,True Scale,0.7911846775416148
493,Coded (1-5),0.9144417627112412
493,True Scale,0.5858184199509073
494,Coded (1-5),0.8194292069764952
494,True Scale,0.6361901882544996
495,Coded (1-5),0.9572654332101896
495,True Scale,0.6492401750219166
496,Coded (1-5),0.6377830153688985
496,True Scale,0.47063493226922226
497,Coded (1-5),0.7985751289246209
497,True Scale,0.48807287366219615
498,Coded (1-5),1.0315548899816578
498,True Scale,0.7615644113744509
499,Coded (1-5),1.2572972015110038
499,True Scale,0.9743189063166676
500,Coded (1-5),0.5339048653598234
500,True Scale,0.30732381870400155
501,Coded (1-5),0.5699399694846549
501,True Scale,0.480237723782674
502,Coded (1-5),0.8200258977430085
502,True Scale,0.5124149483944529
503,Coded (1-5),0.6453058748617956
503,True Scale,0.5570517687201526
504,Coded (1-5),0.8845226875619705
504,True Scale,0.5975148241587508
505,Coded (1-5),0.7057652085621142
505,True Scale,0.5325538941948608
506,Coded (1-5),0.9027272558420294
506,True Scale,0.7631111770242538
507,Coded (1-5),0.811970904733163
507,True Scale,0.6256142345473463
508,Coded (1-5),0.42806368035949494
508,True Scale,0.3301340493339721
509,Coded (1-5),0.618146635643918
509,True Scale,0.5589998058311532
510,Coded (1-5),0.6261826507033587
510,True Scale,0.5029032110311836
511,Coded (1-5),1.0605532090582244
511,True Scale,0.7830217225601217
512,Coded (1-5),0.7793180456714421
512,True Scale,0.5885626548337664
513,Coded (1-5),0.7085971742982587
513,True Scale,0.5078953241193696
514,Coded (1-5),0.6039323195320336
514,True Scale,0.5651499607557943
515,Coded (1-5),1.0116318321062114
515,True Scale,0.7913800939606035
516,Coded (1-5),0.9567599662825337
516,True Scale,0.6585631653417107
517,Coded (1-5),0.9214535724451076
517,True Scale,0.7330835695671967
518,Coded (1-5),0.9392724905139891
518,True Scale,0.864353134767304
519,Coded (1-5),1.1906023150037905
519,True Scale,0.8154032475241405
520,Coded (1-5),0.9049731408194458
520,True Scale,0.6409497274214734
521,Coded (1-5),0.7979872136250714
521,True Scale,0.589099681959437
522,Coded (1-5),0.8098133521803954
522,True Scale,0.5081364859566334
523,Coded (1-5),0.9602904936292473
523,True Scale,0.7117581618942485
524,Coded (1-5),0.5186169803119834
524,True Scale,0.3472352483546692
525,Coded (1-5),0.533850497441017
525,True Scale,0.3463312912748456
526,Coded (1-5),0.8640261535781522
526,True Scale,0.63184616530973
527,Coded (1-5),0.7625128918553145
527,True Scale,0.6218645107826631
528,Coded (1-5),0.7188622393740005
528,True Scale,0.46074332141019103
529,Coded (1-5),0.8824424130588148
529,True Scale,0.7138318325862123
530,Coded (1-5),0.8605099273498976
530,True Scale,0.5269050756840109
531,Coded (1-5),0.8326909402354865
531,True Scale,0.5547567140763766
532,Coded (1-5),1.3368227087238231
532,True Scale,1.1560915111452799
533,Coded (1-5),0.6964008757769656
533,True Scale,0.48500229643474424
534,Coded (1-5),0.8884923559978819
534,True Scale,0.7245238723767886
535,Coded (1-5),0.6880682968303568
535,True Scale,0.5378620336388866
536,Coded (1-5),1.0148056440239963
536,True Scale,0.765808985057401
537,Coded (1-5),0.9306712180554801
537,True Scale,0.7777401406435775
538,Coded (1-5),0.7873713750577332
538,True Scale,0.612914210540048
539,Coded (1-5),0.8680745348518478
539,True Scale,0.7221633174312094
540,Coded (1-5),0.9298536101508704
540,True Scale,0.7118543050884469
541,Coded (1-5),0.810272923786764
541,True Scale,0.5525947141424161
542,Coded (1-5),0.9651729662184815
542,True Scale,0.6584217676464417
543,Coded (1-5),1.201379957510967
543,True Scale,0.9351377829404006
544,Coded (1-5),1.0473981176536782
544,True Scale,0.7093685134747952
545,Coded (1-5),0.8495116127041963
545,True Scale,0.6671748022885461
546,Coded (1-5),0.6125459969873256
546,True Scale,0.5111765789362773
547,Coded (1-5),1.2333262142496766
547,True Scale,1.0335888546147665
548,Coded (1-5),0.8968883867298654
548,True Scale,0.7255826710495257
549,Coded (1-5),0.7689139196705581
549,True Scale,0.5795013400792188
550,Coded (1-5),0.7242512528816321
550,True Scale,0.5792175229644799
551,Coded (1-5),0.8132895358375198
551,True Scale,0.5881317174510853
552,Coded (1-5),0.8971605266625262
552,True Scale,0.6030256424942221
553,Coded (1-5),0.7185556306376252
553,True Scale,0.4353192997537704
554,Coded (1-5),0.8164622966766588
554,True Scale,0.5434202490288759
555,Coded (1-5),0.6389103959785604
555,True Scale,0.4376340864650041
556,Coded (1-5),0.8388617220040482
556,True Scale,0.46857278578299755
557,Coded (1-5),0.7349392407340016
557,True Scale,0.6879919157376126
558,Coded (1-5),0.6828118716618835
558,True Scale,0.4765888942825801
559,Coded (1-5),0.8910751876410696
559,True Scale,0.6719679667463663
560,Coded (1-5),0.8252631547271938
560,True Scale,0.7526948399859344
561,Coded (1-5),1.0712013488154086
561,True Scale,0.8563705814596243
562,Coded (1-5),1.0373873605382655
562,True Scale,0.8293658207791796
563,Coded (1-5),0.9494028152552356
563,True Scale,0.6589260650553749
564,Coded (1-5),0.8156398583790941
564,True Scale,0.6261893266042259
565,Coded (1-5),0.753703464861378
565,True Scale,0.5838976254837132
566,Coded (1-5),0.9845316133509001
566,True Scale,0.7925930338507992
567,Coded (1-5),0.9494027643876478
567,True Scale,0.7206514741992174
568,Coded (1-5),1.0233900758188939
568,True Scale,0.7661822591114277
569,Coded (1-5),1.0026366540034626
569,True Scale,0.7925414119008496
570,Coded (1-5),0.7982861433611644
570,True Scale,0.552950256859032
571,Coded (1-5),0.9685668187168678
571,True Scale,0.6975609780526283
572,Coded (1-5),0.9879436791504074
572,True Scale,0.6640890857794141
573,Coded (1-5),0.7419285131008486
573,True Scale,0.48427138996289576
574,Coded (1-5),0.8132409389241716
574,True Scale,0.685072089390754
575,Coded (1-5),1.0771228827763728
575,True Scale,0.6825907489459004
576,Coded (1-5),0.8969638775457461
576,True Scale,0.7233431593694026
577,Coded (1-5),0.9309249080870345
577,True Scale,0.8409494417337243
578,Coded (1-5),0.9956240428788564
578,True Scale,0.6224341941285328
579,Coded (1-5),0.7979625047034354
579,True Scale,0.6176437293392764
580,Coded (1-5),1.1496171675396298
580,True Scale,0.9625479943894726
581,Coded (1-5),0.8105783195038071
581,True Scale,0.5651738223004308
582,Coded (1-5),0.660977165844593
582,True Scale,0.48395630200818146
583,Coded (1-5),1.0602895964208776
583,True Scale,0.7222081137458146
584,Coded (1-5),0.8630376053969064
584,True Scale,0.6256409351798992
585,Coded (1-5),1.2095527628751306
585,True Scale,0.798874268993088
586,Coded (1-5),0.7322374076810592
586,True Scale,0.40047678491856203
587,Coded (1-5),0.7425527399936737
587,True Scale,0.5823693071133766
588,Coded (1-5),0.5714663772764546
588,True Scale,0.4121662871746124
589,Coded (1-5),0.8633301191791936
589,True Scale,0.5642908479660608
590,Coded (1-5),0.9651651728322983
590,True Scale,0.6108215819624633
591,Coded (1-5),0.5269967652500773
591,True Scale,0.513509493395529
592,Coded (1-5),0.7145742167532886
592,True Scale,0.48630077792272924
593,Coded (1-5),0.6844440301412885
593,True Scale,0.5029048796615566
594,Coded (1-5),0.775370145053332
594,True Scale,0.6010088909837319
595,Coded (1-5),0.9633954283447366
595,True Scale,0.7919689072142415
596,Coded (1-5),1.0696567459106197
596,True Scale,0.7744168843106178
597,Coded (1-5),1.0566229873158544
597,True Scale,0.7980399168351281
598,Coded (1-5),0.9492807057281404
598,True Scale,0.8053202665147706
599,Coded (1-5),0.8806478257702081
599,True Scale,0.7673919461477656
600,Coded (1-5),0.8096940215648061
600,True Scale,0.6796317394397631
601,Coded (1-5),0.9065586636657985
601,True Scale,0.5367800584431026
602,Coded (1-5),1.2236298062095738
602,True Scale,0.9175216336353503
603,Coded (1-5),1.0522359577441989
603,True Scale,0.8900518251553595
604,Coded (1-5),0.9567355678962967
604,True Scale,0.7423734673378389
605,Coded (1-5),0.5713655017459193
605,True Scale,0.28291260350660546
606,Coded (1-5),1.009846878639217
606,True Scale,0.6472920771997849
607,Coded (1-5),0.7817605231654988
607,True Scale,0.5023573150826823
608,Coded (1-5),0.9079090266332724
608,True Scale,0.7230549129109939
609,Coded (1-5),0.9874676358080746
609,True Scale,0.7780044515872945
610,Coded (1-5),0.9346565894119266
610,True Scale,0.7000876855434127
611,Coded (1-5),0.7646739447666392
611,True Scale,0.5957839608527733
612,Coded (1-5),0.748252751198413
612,True Scale,0.5310432996269511
613,Coded (1-5),1.0253679492647658
613,True Scale,0.7920145476513488
614,Coded (1-5),0.9521323041969846
614,True Scale,0.6951386754573904
615,Coded (1-5),0.6740403241354896
615,True Scale,0.49560199722435366
616,Coded (1-5),0.8961286859542424
616,True Scale,0.7771276531980145
617,Coded (1-5),0.728689268571424
617,True Scale,0.44226884179973874
618,Coded (1-5),0.9686923223278402
618,True Scale,0.753921555602281
619,Coded (1-5),0.826080242983564
619,True Scale,0.6053709768773503
620,Coded (1-5),0.7634832161823796
620,True Scale,0.557178399954617
621,Coded (1-5),0.6981559586655214
621,True Scale,0.49646997817346467
622,Coded (1-5),0.6441357816509932
622,True Scale,0.5812059564162071
623,Coded (1-5),0.8870544713428538
623,True Scale,0.6316555611840308
624,Coded (1-5),0.5308247559566078
624,True Scale,0.32833308255412663
625,Coded (1-5),1.0056911687197294
625,True Scale,0.7115415037141739
626,Coded (1-5),0.8638301078466637
626,True Scale,0.7030242867578197
627,Coded (1-5),0.7704982454062712
627,True Scale,0.5726432517170156
628,Coded (1-5),1.0856029430271352
628,True Scale,0.8076677142352482
629,Coded (1-5),0.9102617211410085
629,True Scale,0.8052628761041167
630,Coded (1-5),0.9717921212569733
630,True Scale,0.7510530048970352
631,Coded (1-5),0.5900736003761567
631,True Scale,0.38140011750619013
632,Coded (1-5),0.8560780103468206
632,True Scale,0.7223808235935303
633,Coded (1-5),0.7535759580834077
633,True Scale,0.44114571288222953
634,Coded (1-5),0.6959693642402422
634,True Scale,0.458597841275582
635,Coded (1-5),0.7425673176816247
635,True Scale,0.5272120417077566
636,Coded (1-5),0.7485175267587435
636,True Scale,0.6185085457622737
637,Coded (1-5),0.9022308764082736
637,True Scale,0.5621139279302356
638,Coded (1-5),1.050786893785724
638,True Scale,0.7256421700291132
639,Coded (1-5),0.860753366849888
639,True Scale,0.5364990995537192
640,Coded (1-5),0.8481208053830304
640,True Scale,0.6567708949026055
641,Coded (1-5),1.0159692741543416
641,True Scale,0.7284689220292091
642,Coded (1-5),0.4900517992911462
642,True Scale,0.39766100542209726
643,Coded (1-5),1.1224972160321824
643,True Scale,0.8830330606483173
644,Coded (1-5),0.7049599465954284
644,True Scale,0.5947622889240126
645,Coded (1-5),0.9099162816847278
645,True Scale,0.6237351775266937
646,Coded (1-5),0.7590456518094608
646,True Scale,0.5383486510964384
647,Coded (1-5),1.087353306505881
647,True Scale,0.8218347783573364
648,Coded (1-5),0.8816097542766633
648,True Scale,0.6819603551428498
649,Coded (1-5),0.9238075886468503
649,True Scale,0.6651782800358722
650,Coded (1-5),0.5987671204930299
650,True Scale,0.5286587619878147
651,Coded (1-5),1.071844539211599
651,True Scale,0.7888640355098028
652,Coded (1-5),0.8177397541546443
652,True Scale,0.6079511011213
653,Coded (1-5),0.7001595634903018
653,True Scale,0.5268466066501477
654,Coded (1-5),0.9986820313132496
654,True Scale,0.8253753357123785
655,Coded (1-5),1.20015940488912
655,True Scale,1.0847495664797921
656,Coded (1-5),0.9140454089857003
656,True Scale,0.8285463215415505
657,Coded (1-5),0.7651259866273354
657,True Scale,0.6535445866372399
